id_binyan,lat,lon,height,height_source,floors,height_recorded,height_dsm,building_type,building_name,year
1404,32.0493705,34.7922116,9.66,recorded,3.0,9.66,9.33725,מבנה רגיל,,1950.0
1411,32.050142,34.7925964,4.65,recorded,1.0,4.65,1.7040982,מבנה רגיל,,1950.0
1422,32.0502414,34.7956612,10.87,recorded,1.0,10.87,7.8100014,מבנה רגיל,,2011.0
1429,32.0505091,34.7954179,10.56,recorded,3.0,10.56,8.891383,מבנה רגיל,,1966.0
1436,32.0522565,34.7926209,7.54,recorded,2.0,7.54,5.346567,מבנה רגיל,,1955.0
1443,32.0518719,34.792199,5.43,recorded,1.0,5.43,2.9609282,מבנה רגיל,,1952.0
1447,32.0433736,34.7910386,5.74,recorded,1.0,5.74,4.1000004,מבנה רגיל,,1959.0
1454,32.0444377,34.792629,5.59,recorded,1.0,5.59,3.817051,מבנה רגיל,,
1461,32.0445092,34.7932657,5.3,recorded,1.0,5.3,3.4618368,מבנה רגיל,,1960.0
1468,32.0427141,34.7932169,6.97,recorded,1.0,6.97,6.013191,מבנה רגיל,,2007.0
1472,32.0445436,34.7899264,5.67,recorded,1.0,5.67,3.9358141,מבנה ציבור,בית ספר- בית יעקוב לבנות,
1479,32.0447008,34.792532,7.49,recorded,2.0,7.49,6.409403,מבנה רגיל,,1956.0
1486,32.044298,34.7909594,5.01,recorded,1.0,5.01,4.037304,מבנה רגיל,,1952.0
1497,32.0445832,34.8035912,15.46,recorded,4.0,15.46,13.808637,מבנה רגיל,,1981.0
1504,32.0448899,34.8040945,15.17,recorded,4.0,15.17,13.311398,מבנה רגיל,,1976.0
1522,32.0438501,34.7931395,5.46,recorded,1.0,5.46,3.494999,מבנה רגיל,,1969.0
1529,32.0444795,34.7914127,10.23,recorded,3.0,10.23,9.376689,מבנה רגיל,,1956.0
1547,32.0424637,34.7908567,5.53,recorded,1.0,5.53,3.1956491,מבנה רגיל,,1954.0
1554,32.045281,34.7923682,7.71,recorded,2.0,7.71,6.014285,מבנה רגיל,,1992.0
1572,32.0447845,34.7931107,8.66,recorded,1.0,8.66,9.477883,מבנה רגיל,,1961.0
1579,32.046229,34.8017051,8.62,recorded,2.0,8.62,5.7498055,מבנה בבנייה,,1998.0
1597,32.0451545,34.7944054,6.39,recorded,1.0,6.39,5.0249996,מבנה רגיל,,1994.0
1604,32.0454681,34.7923677,8.84,recorded,2.0,8.84,7.51,מבנה רגיל,,1994.0
1611,32.0428496,34.7902016,5.57,recorded,1.0,5.57,2.7849998,מבנה ארעי,,
1622,32.0446708,34.8020532,14.76,recorded,4.0,14.76,12.752123,מבנה רגיל,,1981.0
1636,32.0450089,34.7988185,5.6,recorded,1.0,5.6,3.2200012,מבנה רגיל,,
1647,32.043102,34.790901,8.73,recorded,2.0,8.73,6.865,מבנה רגיל,,1950.0
1654,32.0444438,34.7925045,5.26,recorded,1.0,5.26,3.2849998,מבנה רגיל,,1955.0
1661,32.0448194,34.7918115,8.77,recorded,2.0,8.77,6.4349995,מבנה רגיל,,1954.0
1672,32.043691,34.7901289,6.87,recorded,1.0,6.87,5.19453,מבנה רגיל,,1947.0
1679,32.0453023,34.7671488,15.41,recorded,1.0,15.41,14.773196,מבנה ארעי,,
1686,32.0440603,34.766406,3.38,recorded,1.0,3.38,2.8050003,מבנה ארעי,,
1989,32.0526202,34.7780035,10.77,recorded,2.0,10.77,8.274119,מבנה רגיל,,1932.0
2004,32.050983,34.7817775,12.14,recorded,1.0,12.14,9.393538,מבנה רגיל,,1953.0
2006,32.0512714,34.7837263,9.58,recorded,2.0,9.58,7.58,מבנה רגיל,,1952.0
2021,32.0541008,34.7816167,11.86,recorded,2.0,11.86,10.048291,מבנה רגיל,,1952.0
2023,32.0539234,34.7815947,12.51,recorded,2.0,12.51,11.841248,מבנה רגיל,,1946.0
2039,32.0543262,34.781419,6.81,recorded,2.0,6.81,4.301574,מבנה רגיל,,1938.0
2041,32.0546097,34.7812666,7.4,recorded,1.0,7.4,4.5359383,מבנה רגיל,,
2054,32.0587898,34.7821607,16.91,recorded,4.0,16.91,14.693211,מבנה רגיל,,1948.0
2056,32.058929,34.7800363,14.95,recorded,4.0,14.95,12.388309,מבנה רגיל,,1966.0
2073,32.0539914,34.7835185,7.8,recorded,2.0,7.8,5.863336,מבנה רגיל,,1951.0
2075,32.0534174,34.7823689,6.33,recorded,1.0,6.33,4.282025,מבנה ארעי,,
2110,32.0378858,34.7551315,9.35,recorded,1.0,9.35,6.0278425,מבנה ציבור,בית הכנסת,1936.0
2126,32.0335301,34.7467602,16.05,recorded,4.0,16.05,14.016636,מבנה רגיל,,1971.0
2128,32.0351393,34.7499228,29.61,recorded,8.0,29.61,26.325,מבנה רגיל,,1969.0
2143,32.0358707,34.7477598,21.42,recorded,3.0,21.42,18.733816,מבנה רגיל,,1935.0
2145,32.0361348,34.7481284,4.66,recorded,1.0,4.66,4.66,מבנה ארעי,,
2160,32.032799,34.7452233,2.47,recorded,1.0,2.47,1.943334,מבנה ציבור,,
2162,32.0329973,34.7436665,7.83,recorded,1.0,7.83,7.83,מבנה ארעי,,0.0
2175,32.0349767,34.7444709,9.49,recorded,1.0,9.49,7.8716574,מבנה רגיל,,
2177,32.0359362,34.7464134,8.38,recorded,1.0,8.38,8.38,מבנה ארעי,,
2194,32.0341188,34.7440292,8.31,recorded,1.0,8.31,8.31,מבנה רגיל,,1945.0
2209,32.0347541,34.750969,30.14,recorded,8.0,30.14,24.434202,מבנה רגיל,,1965.0
2211,32.0349773,34.7515511,15.96,recorded,4.0,15.96,13.91,מבנה רגיל,,1964.0
2228,32.0532717,34.753671,14.66,recorded,2.0,14.66,16.7073,מבנה רגיל,,1935.0
2243,32.0539204,34.7579313,17.35,recorded,2.0,17.35,10.375,מבנה רגיל,,1932.0
2245,32.0517011,34.7588964,15.97,recorded,4.0,15.97,13.535,מבנה רגיל,,1955.0
2260,32.053618,34.7586895,17.77,recorded,4.0,17.77,16.075,מבנה רגיל,,1935.0
2262,32.0542188,34.7588928,12.94,recorded,3.0,12.94,11.02,מבנה רגיל,,1947.0
2277,32.0533935,34.7816229,11.48,recorded,1.0,11.48,8.64446,מבנה רגיל,,0.0
2279,32.05506,34.7822248,17.97,recorded,4.0,17.97,17.566437,מבנה רגיל,,1954.0
2292,32.0592449,34.7805769,16.28,recorded,4.0,16.28,13.530012,מבנה רגיל,,1964.0
2369,32.0591838,34.7733988,12.4,recorded,2.0,12.4,13.706897,מבנה רגיל,,1941.0
2386,32.0589551,34.775999,14.68,recorded,3.0,14.68,12.91845,מבנה רגיל,,1941.0
2387,32.0589101,34.7760931,9.3,recorded,1.0,9.3,7.106629,מבנה רגיל,,1946.0
2401,32.0603964,34.7743045,24.99,recorded,4.0,24.99,23.003998,מבנה רגיל,,0.0
2404,32.0602963,34.7746965,15.69,recorded,3.0,15.69,12.863268,מבנה רגיל,,1936.0
2419,32.0567403,34.7758306,8.45,recorded,2.0,8.45,9.365332,מבנה רגיל,,1966.0
2420,32.0567095,34.7758762,10.58,recorded,3.0,10.58,11.845001,מבנה רגיל,,1942.0
2437,32.0601128,34.7751579,26.56,recorded,4.0,26.56,16.666668,מבנה רגיל,,1977.0
2438,32.0603991,34.775111,15.96,recorded,3.0,15.96,15.805252,מבנה רגיל,,1939.0
2452,32.0580667,34.7756325,20.25,recorded,4.0,20.25,18.603409,מבנה רגיל,,1947.0
2469,32.0593465,34.7743377,16.7,recorded,4.0,16.7,13.812444,מבנה רגיל,,1964.0
2470,32.059384,34.775015,17.67,recorded,3.0,17.67,14.242221,מבנה רגיל,,1938.0
2487,32.0590586,34.7750152,17.96,recorded,6.0,17.96,18.462168,מבנה רגיל,,1941.0
2488,32.0590938,34.7773449,17.09,recorded,3.0,17.09,14.192461,מבנה רגיל,,1941.0
2505,32.0580032,34.7722772,14.57,recorded,3.0,14.57,17.901575,מבנה רגיל,,1947.0
2519,32.0584562,34.7736465,16.73,recorded,3.0,16.73,15.018499,מבנה רגיל,,1934.0
2520,32.0586278,34.7736293,16.61,recorded,3.0,16.61,14.348856,מבנה רגיל,,1931.0
2537,32.0594985,34.77188,14.98,recorded,2.0,14.98,9.511201,מבנה רגיל,,1934.0
2538,32.0596525,34.7719244,17.0,recorded,4.0,17.0,13.821741,מבנה רגיל,,1925.0
2552,32.0580534,34.7718796,15.7,recorded,3.0,15.7,13.639999,מבנה רגיל,,1938.0
2569,32.0574136,34.7721594,15.54,recorded,3.0,15.54,13.144316,מבנה רגיל,,1955.0
2570,32.0601588,34.7716267,29.71,recorded,5.0,29.71,27.673891,מבנה רגיל,,1940.0
2588,32.0587244,34.7709858,17.55,recorded,3.0,17.55,14.420804,מבנה רגיל,,1939.0
2589,32.0587869,34.7711342,16.08,recorded,2.0,16.08,14.662303,מבנה רגיל,,1940.0
2603,32.0602257,34.7720479,8.07,recorded,1.0,8.07,5.885,מבנה רגיל,,1939.0
2606,32.059866,34.771247,12.44,recorded,1.0,12.44,10.749952,מבנה רגיל,,1932.0
2607,32.0598046,34.7707936,15.15,recorded,3.0,15.15,13.937343,מבנה רגיל,,1939.0
2620,32.0573976,34.7723802,19.23,recorded,1.0,19.23,15.833333,מבנה רגיל,,2013.0
2621,32.0576952,34.7720642,14.36,recorded,2.0,14.36,10.975656,מבנה רגיל,,1949.0
2638,32.0554287,34.7770105,2.89,recorded,1.0,2.89,6.459999,מבנה ארעי,,
2639,32.0564193,34.7776043,6.01,recorded,1.0,6.01,3.9343052,מבנה ארעי,,1939.0
2656,32.0571723,34.7780397,0.99,recorded,1.0,0.99,3.8047462,מבנה ארעי,,
2657,32.0571579,34.7782675,15.16,recorded,1.0,15.16,11.039595,מבנה ארעי,,
2670,32.0547146,34.7769354,8.73,recorded,1.0,8.73,6.7468944,מבנה רגיל,,1950.0
2671,32.0548462,34.7770025,0.69,recorded,1.0,0.69,2.005001,מבנה רגיל,,
2688,32.0548336,34.7787469,1.26,recorded,1.0,1.26,1.4300003,מבנה ארעי,,
52737,32.0554779,34.7780876,3.59,recorded,1.0,3.59,2.375,מבנה ארעי,,
2707,32.0553292,34.7781426,3.25,recorded,1.0,3.25,2.3499985,מבנה ארעי,,
2720,32.0546081,34.7758593,14.38,recorded,2.0,14.38,12.806375,מבנה רגיל,,1959.0
2721,32.0539467,34.7760841,10.54,recorded,3.0,10.54,9.264999,מבנה רגיל,,1948.0
2724,32.0542541,34.7756569,8.5,recorded,1.0,8.5,6.206724,מבנה רגיל,,1959.0
2738,32.0554656,34.7773641,3.36,recorded,1.0,3.36,3.8449993,מבנה ארעי,,
2739,32.0544726,34.7757377,5.0,recorded,2.0,5.0,5.75383,מבנה רגיל,,2009.0
2757,32.0555039,34.7766824,9.44,recorded,1.0,9.44,8.065001,מבנה ארעי,,
2772,32.0524374,34.7541501,16.93,recorded,2.0,16.93,14.506359,מבנה רגיל,,
2775,32.0531558,34.7555271,11.16,recorded,1.0,11.16,11.323248,מבנה רגיל,,1935.0
2790,32.0534085,34.7521547,9.72,recorded,1.0,9.72,19.657753,מבנה רגיל,,1970.0
2808,32.0544372,34.7588841,13.96,recorded,3.0,13.96,10.5084095,מבנה רגיל,,0.0
2822,32.050411,34.7529948,22.04,recorded,2.0,22.04,27.97565,מבנה רגיל,,2012.0
2825,32.0544899,34.7569347,9.1,recorded,1.0,9.1,6.5394087,מבנה רגיל,,1935.0
2839,32.0517044,34.7541668,20.47,recorded,3.0,20.47,24.61032,מבנה רגיל,,1935.0
2840,32.0519382,34.7539673,3.31,recorded,1.0,3.31,6.5819163,מבנה רגיל,,
2857,32.0557009,34.7582779,17.29,recorded,3.0,17.29,13.291282,מבנה רגיל,,
2872,32.0562315,34.759751,13.41,recorded,1.0,13.41,13.0,מבנה רגיל,,
2889,32.0535101,34.7519262,9.03,recorded,2.0,9.03,16.396444,מבנה רגיל,,
2890,32.053556,34.7518465,7.59,recorded,2.0,7.59,15.470001,מבנה רגיל,,1930.0
2907,32.0567519,34.7576113,14.98,recorded,1.0,14.98,1.0671899,מבנה ציבור,,
2922,32.054399,34.7557042,10.32,recorded,1.0,10.32,7.8230367,מבנה רגיל,,1935.0
2925,32.0531812,34.7561195,10.74,recorded,1.0,10.74,8.675933,מבנה רגיל,,1935.0
2939,32.0506975,34.7551715,15.61,recorded,2.0,15.61,17.478222,מבנה רגיל,,1939.0
2940,32.0513466,34.7554492,15.99,recorded,4.0,15.99,19.067537,מבנה רגיל,,2003.0
2957,32.0499347,34.7491946,13.82,recorded,3.0,13.82,25.895405,מבנה רגיל,,1999.0
2958,32.0496262,34.7497142,17.02,recorded,2.0,17.02,30.02236,מבנה רגיל,,1935.0
1696,32.0445853,34.7649044,6.35,recorded,1.0,6.35,3.2342463,מבנה רגיל,,
1768,32.0516588,34.781208,9.2,recorded,1.0,9.2,8.0,מבנה ציבור,גן ילדים,
1791,32.0516241,34.7789773,3.94,recorded,1.0,3.94,3.1549988,מבנה רגיל,,1940.0
1793,32.0520916,34.7785247,14.41,recorded,1.0,14.41,10.532797,מבנה רגיל,,1950.0
1798,32.0502959,34.7834565,11.86,recorded,1.0,11.86,10.311691,מבנה רגיל,,1938.0
1800,32.05172,34.7815025,12.06,recorded,2.0,12.06,9.218498,מבנה רגיל,,1952.0
1802,32.050196,34.7830011,9.25,recorded,2.0,9.25,7.14295,מבנה רגיל,,1951.0
1823,32.0521225,34.7771445,7.73,recorded,1.0,7.73,3.7812574,מבנה רגיל,,1949.0
1827,32.047908,34.7814913,16.32,recorded,2.0,16.32,11.062924,מבנה רגיל,,1954.0
1832,32.0500199,34.7830508,10.63,recorded,2.0,10.63,8.56317,מבנה רגיל,,1951.0
1834,32.050728,34.7806401,12.13,recorded,2.0,12.13,9.459934,מבנה רגיל,,1952.0
1857,32.0502677,34.7805242,5.8,recorded,1.0,5.8,3.096067,מבנה רגיל,,1940.0
1859,32.0541947,34.7778634,11.98,recorded,2.0,11.98,10.465634,מבנה רגיל,,1948.0
1866,32.0477155,34.7848593,7.1,recorded,1.0,7.1,6.76,מבנה ארעי,,
1868,32.0480949,34.783499,16.92,recorded,8.0,16.92,14.550924,מבנה רגיל,,1970.0
1891,32.0508,34.7780514,9.34,recorded,2.0,9.34,6.3671637,מבנה רגיל,,1947.0
1893,32.0502742,34.7802652,4.89,recorded,1.0,4.89,3.1687877,מבנה רגיל,,1940.0
1902,32.0480611,34.7808094,13.74,recorded,4.0,13.74,11.55816,מבנה רגיל,,1960.0
1925,32.0522078,34.7774355,9.54,recorded,1.0,9.54,6.94902,מבנה רגיל,,1948.0
1927,32.0514787,34.7773734,8.01,recorded,1.0,8.01,6.25,מבנה רגיל,,1952.0
1932,32.0509143,34.7776144,9.28,recorded,2.0,9.28,6.4958496,מבנה רגיל,,1949.0
1934,32.0512365,34.7792709,5.34,recorded,1.0,5.34,3.57457,מבנה רגיל,,1951.0
1957,32.0509364,34.7793776,4.56,recorded,1.0,4.56,3.1599998,מבנה רגיל,,1949.0
1959,32.0509349,34.7810971,9.29,recorded,2.0,9.29,7.621202,מבנה רגיל,,1952.0
1966,32.051267,34.779472,6.39,recorded,1.0,6.39,7.4537573,מבנה רגיל,,1949.0
1968,32.0515041,34.7780029,9.44,recorded,2.0,9.44,7.220001,מבנה רגיל,,1999.0
1991,32.0529811,34.7807852,9.39,recorded,1.0,9.39,6.8824215,מבנה רגיל,,1957.0
1993,32.0535333,34.7787075,8.14,recorded,1.0,8.14,8.464957,מבנה רגיל,,1950.0
2002,32.0591362,34.7828864,20.91,recorded,5.0,20.91,21.362934,מבנה רגיל,,1966.0
2025,32.0541953,34.7819632,11.4,recorded,3.0,11.4,10.263407,מבנה רגיל,,1951.0
2294,32.0571366,34.7728693,17.1,recorded,3.0,17.1,15.061057,מבנה רגיל,,1939.0
2309,32.0570229,34.7728382,18.38,recorded,4.0,18.38,15.271145,מבנה רגיל,,1952.0
2311,32.0577935,34.772481,9.93,recorded,2.0,9.93,7.3457136,מבנה רגיל,,1935.0
2326,32.0573651,34.7725215,13.03,recorded,4.0,13.03,13.208025,מבנה רגיל,,1948.0
2328,32.0576203,34.7725901,14.37,recorded,4.0,14.37,13.1,מבנה רגיל,,1948.0
2345,32.0595871,34.7754067,15.55,recorded,4.0,15.55,11.803556,מבנה רגיל,,1960.0
2360,32.0591819,34.7771339,15.49,recorded,3.0,15.49,12.641268,מבנה רגיל,,1960.0
2377,32.0568614,34.7755381,20.49,recorded,4.0,20.49,18.14507,מבנה רגיל,,2007.0
2379,32.0587363,34.7727255,17.36,recorded,3.0,17.36,14.235001,מבנה רגיל,,1939.0
2392,32.0596197,34.7762617,12.44,recorded,2.0,12.44,9.832362,מבנה רגיל,,1934.0
2394,32.0595566,34.7764291,13.6,recorded,4.0,13.6,12.025334,מבנה רגיל,,1940.0
2409,32.060185,34.7732581,9.04,recorded,2.0,9.04,10.615,מבנה רגיל,,1931.0
2411,32.0604624,34.7733304,14.0,recorded,3.0,14.0,13.586125,מבנה רגיל,,1939.0
2427,32.0573183,34.7755106,19.9,recorded,3.0,19.9,10.1561775,מבנה רגיל,,1934.0
2429,32.0590638,34.7738009,17.24,recorded,4.0,17.24,15.360001,מבנה רגיל,,1971.0
2444,32.0573022,34.7762363,18.22,recorded,4.0,18.22,19.229898,מבנה רגיל,,1963.0
2461,32.0587618,34.7773591,19.96,recorded,4.0,19.96,15.725327,מבנה רגיל,,1981.0
2463,32.0588429,34.7771323,19.97,recorded,3.0,19.97,13.469392,מבנה רגיל,,1960.0
2478,32.0596361,34.7744497,17.88,recorded,4.0,17.88,14.89355,מבנה רגיל,,1959.0
2480,32.0597113,34.7751851,12.33,recorded,3.0,12.33,12.532648,מבנה רגיל,,1940.0
2497,32.0576815,34.7752544,11.29,recorded,1.0,11.29,8.282075,מבנה רגיל,,1946.0
2510,32.0588252,34.7715239,10.99,recorded,2.0,10.99,9.387032,מבנה רגיל,,1938.0
2512,32.0582874,34.7714301,15.15,recorded,3.0,15.15,14.902766,מבנה רגיל,,1933.0
2514,32.0586034,34.7726889,15.74,recorded,2.0,15.74,11.383333,מבנה רגיל,,1943.0
2527,32.058646,34.7749188,16.94,recorded,4.0,16.94,15.099998,מבנה רגיל,,1978.0
2529,32.0585071,34.7751921,18.04,recorded,1.0,18.04,15.486981,מבנה רגיל,,1940.0
2544,32.058087,34.7753788,13.18,recorded,3.0,13.18,13.070706,מבנה רגיל,,1940.0
2546,32.0583369,34.7749835,19.38,recorded,4.0,19.38,17.285,מבנה רגיל,,1986.0
2561,32.0599448,34.7716105,22.71,recorded,1.0,22.71,9.759998,מבנה רגיל,,
2580,32.0577009,34.7722083,10.97,recorded,2.0,10.97,9.514999,מבנה רגיל,,1950.0
2596,32.058461,34.7728036,10.61,recorded,2.0,10.61,22.013504,מבנה רגיל,,2024.0
1413,32.0497758,34.7905933,7.86,recorded,2.0,7.86,6.427036,מבנה רגיל,,1949.0
1420,32.0521139,34.7931516,2.35,recorded,1.0,2.35,2.2766666,מבנה ארעי,,
1427,32.0503323,34.7884378,8.61,recorded,2.0,8.61,7.2590275,מבנה רגיל,,1954.0
1438,32.052376,34.7923309,5.1,recorded,1.0,5.1,2.0514705,מבנה רגיל,,1951.0
1445,32.0458663,34.8030865,8.33,recorded,1.0,8.33,5.8922315,מבנה רגיל,,1951.0
1452,32.0438609,34.7926912,6.08,recorded,1.0,6.08,3.5787163,מבנה רגיל,,1993.0
1463,32.0445153,34.7931368,8.03,recorded,2.0,8.03,6.8008327,מבנה רגיל,,1980.0
1470,32.044146,34.7948326,9.75,recorded,1.0,9.75,8.887763,מבנה רגיל,,
1477,32.045473,34.7936757,1.6,recorded,1.0,1.6,2.915001,מבנה רגיל,,
1488,32.0449642,34.8023373,29.73,recorded,8.0,29.73,28.24586,מבנה רגיל,,1982.0
1495,32.0460722,34.7999617,18.31,recorded,1.0,18.31,14.312059,מבנה ארעי,,
1502,32.0446266,34.8025501,15.71,recorded,4.0,15.71,13.843523,מבנה רגיל,,1981.0
1513,32.0435532,34.7909809,8.76,recorded,2.0,8.76,8.119112,מבנה רגיל,,1958.0
1527,32.044263,34.7899988,7.85,recorded,2.0,7.85,6.3950005,מבנה רגיל,,1963.0
1552,32.045489,34.7925732,5.7,recorded,1.0,5.7,3.375,מבנה רגיל,,1993.0
1595,32.0447156,34.7919463,5.77,recorded,2.0,5.77,7.0649986,מבנה רגיל,,1961.0
1602,32.0452401,34.7920441,5.48,recorded,1.0,5.48,3.3899994,מבנה רגיל,,
1613,32.0447526,34.802218,4.02,recorded,1.0,4.02,3.08,מבנה רגיל,,
1620,32.0444438,34.8033172,16.54,recorded,4.0,16.54,14.73,מבנה רגיל,,1980.0
1638,32.0453314,34.7990776,5.26,recorded,1.0,5.26,2.6594515,מבנה רגיל,,0.0
1645,32.0429379,34.7906251,8.18,recorded,2.0,8.18,6.825536,מבנה רגיל,,1994.0
1652,32.0442398,34.7919219,7.77,recorded,2.0,7.77,6.459999,מבנה ציבור,,1987.0
1670,32.0457231,34.7945411,2.64,recorded,1.0,2.64,1.0349998,מבנה ארעי,,
1677,32.0451556,34.7672993,9.2,recorded,1.0,9.2,6.771257,מבנה ארעי,,0.0
1681,32.0464496,34.7660441,9.39,recorded,1.0,9.39,11.394783,מבנה רגיל,,1972.0
1695,32.0445232,34.7652487,7.6,recorded,1.0,7.6,3.8698716,מבנה רגיל,,
1706,32.0457995,34.7641853,6.14,recorded,2.0,6.14,6.5600014,מבנה רגיל,,1972.0
1713,32.0475836,34.7652976,14.35,recorded,3.0,14.35,11.508913,מבנה ציבור,,1946.0
1774,32.0527523,34.7802977,6.64,recorded,1.0,6.64,5.207729,מבנה רגיל,,1949.0
1785,32.0517856,34.7787223,5.42,recorded,1.0,5.42,4.055629,מבנה רגיל,,1951.0
1792,32.0521024,34.779879,9.07,recorded,1.0,9.07,7.561705,מבנה ציבור,בית הנוער קדימה,
1799,32.0504051,34.7833176,10.92,recorded,1.0,10.92,1.9187508,מבנה ארעי,,1971.0
1817,32.0494987,34.7825737,7.34,recorded,1.0,7.34,4.174388,מבנה ציבור,,
1697,32.044702,34.7648075,5.54,recorded,1.0,5.54,2.9311104,מבנה רגיל,,
1704,32.0456093,34.7641884,8.96,recorded,1.0,8.96,5.7107806,מבנה רגיל,,
1711,32.0456272,34.7644419,6.61,recorded,1.0,6.61,4.842399,מבנה רגיל,,1946.0
1722,32.0926388,34.7972388,3.82,recorded,1.0,3.82,2.8395238,מבנה רגיל,,
1762,32.0717672,34.7889346,213.3,recorded,1.0,213.3,128.59053,מבנה רגיל,,
1776,32.0508113,34.7786778,9.15,recorded,1.0,9.15,6.4568176,מבנה רגיל,,1955.0
1783,32.0536987,34.777674,10.13,recorded,2.0,10.13,7.5794272,מבנה רגיל,,1949.0
1790,32.0519056,34.7791802,8.42,recorded,1.0,8.42,3.0349998,מבנה ארעי,,
1801,32.0501565,34.7816936,21.82,recorded,6.0,21.82,16.446817,מבנה רגיל,,1971.0
1808,32.0536232,34.7813435,13.7,recorded,3.0,13.7,11.073085,מבנה רגיל,,1951.0
1815,32.0486508,34.7808946,13.91,recorded,4.0,13.91,12.097692,מבנה רגיל,,1960.0
1826,32.05119,34.7809373,12.38,recorded,2.0,12.38,9.037952,מבנה רגיל,,1952.0
1833,32.0506526,34.7810602,12.54,recorded,2.0,12.54,10.605653,מבנה רגיל,,1952.0
1840,32.0524646,34.7775347,5.74,recorded,1.0,5.74,6.813999,מבנה רגיל,,
1851,32.0525502,34.7816261,6.36,recorded,1.0,6.36,10.204897,מבנה רגיל,,1954.0
1858,32.0503714,34.7807501,11.81,recorded,1.0,11.81,7.46092,מבנה ציבור,,1960.0
1865,32.0477589,34.7834401,17.03,recorded,4.0,17.03,15.264855,מבנה רגיל,,1970.0
1876,32.0519053,34.7815244,8.85,recorded,2.0,8.85,7.4858384,מבנה רגיל,,1952.0
1883,32.0527075,34.7812686,13.58,recorded,1.0,13.58,12.946112,מבנה רגיל,,1951.0
1890,32.0507698,34.7783283,9.59,recorded,2.0,9.59,7.8041,מבנה רגיל,,1950.0
1908,32.0513089,34.7782691,9.01,recorded,1.0,9.01,9.37552,מבנה רגיל,,1949.0
1915,32.0514219,34.7776581,11.41,recorded,2.0,11.41,9.685001,מבנה רגיל,,1955.0
1919,32.052669,34.7777441,12.44,recorded,1.0,12.44,9.395,מבנה רגיל,,1950.0
1926,32.0513984,34.7773311,12.19,recorded,2.0,12.19,9.703532,מבנה רגיל,,1951.0
1933,32.0509096,34.7776797,10.63,recorded,2.0,10.63,8.7570095,מבנה רגיל,,1947.0
1940,32.0513858,34.7800429,5.41,recorded,1.0,5.41,4.1079493,מבנה רגיל,,1940.0
1944,32.0525954,34.7809869,3.33,recorded,1.0,3.33,4.592679,מבנה רגיל,,1948.0
1951,32.0530106,34.7804601,9.95,recorded,2.0,9.95,7.6767545,מבנה רגיל,,1949.0
1958,32.0509462,34.7786678,8.1,recorded,1.0,8.1,3.8926444,מבנה רגיל,,1952.0
1969,32.0515035,34.7770451,15.53,recorded,3.0,15.53,13.872842,מבנה רגיל,,1952.0
1976,32.0525906,34.7807157,2.35,recorded,1.0,2.35,3.2949996,מבנה ארעי,,
2974,32.0530153,34.7576994,13.47,recorded,1.0,13.47,15.755001,מבנה רגיל,,1935.0
2977,32.0504454,34.7562591,14.98,recorded,3.0,14.98,16.258799,מבנה רגיל,,1994.0
2992,32.0484314,34.7519352,4.85,recorded,2.0,4.85,13.10796,מבנה רגיל,,
2993,32.0488687,34.7522972,14.38,recorded,1.0,14.38,17.070509,מבנה רגיל,,0.0
